UserID,Consumption,UsageType,TariffPlan,Location,AverageDailyConsumption,TimeOfDay,MeterID,MeterStatus,PaymentHistory,FraudReported
6396,32.58,gas,Commercial,Houston,122.1,off-peak,M-6213,Normal,On-Time,0
6397,281.07,gas,Commercial,Boston,489.91,off-peak,M-6444,Normal,Late,0
6398,162.44,gas,Residential,Dallas,91.94,peak,M-8341,Tampered,On-Time,1
6399,455.31,electricity,Commercial,Chicago,123.96,peak,M-9304,Normal,On-Time,1
6400,420.99,electricity,Commercial,Los Angeles,16.78,off-peak,M-2173,Normal,On-Time,1
6401,58.75,gas,Residential,Seattle,264.26,off-peak,M-2354,Tampered,On-Time,1
6402,313.32,gas,Commercial,Boston,497.39,off-peak,M-6821,Tampered,On-Time,1
6403,448.04,electricity,Residential,Seattle,0.03,off-peak,M-5155,Tampered,Late,1
6404,375.66,electricity,Commercial,Chicago,386.95,off-peak,M-2009,Normal,On-Time,0
6405,423.9,electricity,Residential,Boston,273.88,peak,M-7499,Normal,Late,0
6406,172.17,gas,Commercial,Miami,482.87,off-peak,M-6773,Tampered,On-Time,1
6407,360.97,electricity,Commercial,Seattle,127.98,off-peak,M-7993,Normal,Late,1
6408,415.76,electricity,Residential,New York,256.76,off-peak,M-1387,Tampered,Late,1
6409,453.27,electricity,Commercial,Boston,168.56,off-peak,M-4821,Tampered,Late,1
6410,45.9,electricity,Residential,Houston,478.99,off-peak,M-1449,Tampered,Late,1
6411,222.17,electricity,Commercial,Houston,311.03,off-peak,M-9519,Normal,Late,0
6412,235.16,gas,Commercial,New York,16.14,peak,M-1367,Tampered,On-Time,1
6413,492.45,electricity,Commercial,Dallas,456.42,peak,M-5509,Tampered,Late,1
6414,416.62,electricity,Commercial,Los Angeles,393.54,peak,M-4706,Tampered,On-Time,1
6415,35.45,electricity,Residential,Dallas,8.65,peak,M-8323,Normal,Late,1
6416,7.25,electricity,Residential,Chicago,278.08,off-peak,M-8335,Normal,On-Time,0
6417,289.44,electricity,Residential,Chicago,211.87,peak,M-9991,Tampered,On-Time,1
6418,204.63,gas,Residential,Los Angeles,129.58,off-peak,M-1422,Normal,Late,0
6419,77.52,electricity,Residential,Boston,386.77,off-peak,M-1861,Tampered,On-Time,1
6420,453.85,electricity,Commercial,Los Angeles,5.41,off-peak,M-7655,Normal,On-Time,1
6421,330.75,gas,Residential,Chicago,153.3,off-peak,M-8558,Normal,Late,1
6422,101.25,electricity,Commercial,Los Angeles,357.19,peak,M-5246,Tampered,On-Time,1
6423,395.59,gas,Commercial,Miami,398.22,off-peak,M-8069,Tampered,On-Time,1
6424,391.37,gas,Residential,Chicago,361.09,off-peak,M-4274,Tampered,Late,1
6425,85.22,electricity,Commercial,Seattle,152.96,off-peak,M-8118,Normal,On-Time,0
6426,392.25,gas,Residential,New York,217.29,off-peak,M-7324,Tampered,On-Time,1
6427,228.18,gas,Commercial,New York,455.98,off-peak,M-5344,Tampered,Late,1
6428,441.58,gas,Commercial,New York,250.92,peak,M-2149,Normal,Late,0
6429,369.2,electricity,Commercial,Seattle,141.16,peak,M-8944,Tampered,On-Time,1
6430,289.98,gas,Residential,Los Angeles,155.29,peak,M-8549,Tampered,On-Time,1
6431,369.49,electricity,Residential,Los Angeles,428.39,off-peak,M-2424,Normal,Late,0
6432,165.45,gas,Commercial,Boston,273.73,peak,M-5585,Tampered,On-Time,1
6433,69.26,electricity,Commercial,Boston,269.37,off-peak,M-1574,Normal,On-Time,0
6434,7.94,gas,Commercial,Los Angeles,400.14,peak,M-2881,Normal,Late,0
6435,26.29,electricity,Commercial,Los Angeles,25.74,off-peak,M-1801,Tampered,Late,1
6436,71.16,electricity,Commercial,Miami,51.14,peak,M-5357,Normal,On-Time,0
6437,451.86,electricity,Residential,Boston,286.39,off-peak,M-9665,Normal,Late,0
6438,159,electricity,Residential,Boston,339.17,peak,M-5195,Normal,On-Time,0
6439,377.03,gas,Commercial,Los Angeles,8.07,peak,M-2881,Tampered,On-Time,1
6440,71.33,electricity,Commercial,Seattle,60.79,off-peak,M-9538,Normal,Late,0
6441,301.54,electricity,Residential,New York,281.98,peak,M-4037,Tampered,Late,1
6442,124.77,electricity,Commercial,Los Angeles,210.36,peak,M-6503,Tampered,Late,1
6443,55.68,electricity,Commercial,Houston,10.02,peak,M-9556,Normal,On-Time,1
6444,7.88,electricity,Residential,Chicago,336.19,peak,M-9220,Tampered,Late,1
6445,112.29,electricity,Commercial,Dallas,422.94,off-peak,M-4726,Tampered,On-Time,1
6446,371.51,electricity,Residential,Houston,213.46,off-peak,M-1061,Tampered,On-Time,1
6447,405.2,electricity,Residential,Chicago,406.56,peak,M-9900,Tampered,On-Time,1
6448,343.24,electricity,Commercial,Los Angeles,352.67,peak,M-2580,Normal,Late,0
6449,34.38,electricity,Residential,New York,314.14,peak,M-4048,Normal,On-Time,0
6450,329.15,gas,Residential,Miami,140.41,peak,M-2603,Tampered,Late,1
6451,302.12,electricity,Commercial,Boston,153.03,off-peak,M-2134,Normal,Late,0
6452,21.66,electricity,Commercial,Seattle,50.78,off-peak,M-8429,Tampered,On-Time,1
6453,171.47,electricity,Residential,Chicago,148.81,peak,M-5825,Normal,On-Time,0
6454,490.7,gas,Commercial,Miami,236.56,off-peak,M-9231,Tampered,On-Time,1
6455,421.79,gas,Residential,Miami,485.93,peak,M-9763,Tampered,Late,1
6456,273.18,electricity,Commercial,Houston,469.52,off-peak,M-4695,Tampered,Late,1
6457,456.63,electricity,Residential,Chicago,394.61,off-peak,M-4949,Normal,On-Time,0
6458,278.73,electricity,Residential,Boston,326.12,peak,M-6259,Tampered,Late,1
6459,373.71,gas,Commercial,Miami,415.67,peak,M-5937,Normal,Late,0
6460,187.32,gas,Residential,Chicago,275.19,peak,M-4836,Tampered,Late,1
6461,195.18,gas,Residential,Boston,153.11,off-peak,M-5583,Normal,Late,0
6462,5.2,electricity,Residential,Boston,22.13,peak,M-3796,Tampered,On-Time,1
6463,363.46,electricity,Commercial,Chicago,307.35,peak,M-3334,Tampered,On-Time,1
6464,364.14,gas,Commercial,Boston,366.14,peak,M-2088,Tampered,Late,1
6465,48.58,gas,Commercial,New York,433.41,off-peak,M-3899,Normal,Late,0
6466,376.52,electricity,Commercial,Dallas,479.69,peak,M-4465,Normal,Late,0
6467,46.87,electricity,Residential,Boston,94.96,peak,M-5050,Tampered,Late,1
6468,33.8,gas,Commercial,Chicago,257.88,off-peak,M-4033,Normal,Late,0
6469,275.97,electricity,Residential,Houston,380.52,off-peak,M-6929,Normal,Late,0
6470,99.03,gas,Commercial,Chicago,193.58,peak,M-8876,Normal,Late,0
6471,498.91,gas,Commercial,Los Angeles,348.93,peak,M-8202,Normal,Late,0
6472,275.63,electricity,Commercial,Los Angeles,107.91,peak,M-8449,Normal,Late,1
6473,286.53,electricity,Residential,Chicago,35.94,off-peak,M-9974,Tampered,Late,1
6474,378.48,electricity,Residential,Dallas,48.47,off-peak,M-4550,Normal,On-Time,1
6475,489.62,electricity,Residential,Los Angeles,324.33,peak,M-5464,Normal,Late,0
6476,6.72,gas,Residential,Los Angeles,80.45,off-peak,M-8806,Tampered,On-Time,1
6477,213.36,gas,Commercial,Seattle,167.54,off-peak,M-4101,Normal,Late,0
6478,258.92,electricity,Commercial,New York,366.29,peak,M-9793,Normal,Late,0
6479,494.71,gas,Commercial,Chicago,247.16,off-peak,M-9815,Tampered,On-Time,1
6480,168.69,electricity,Commercial,Houston,77.71,peak,M-2795,Normal,On-Time,1
6481,341.9,electricity,Commercial,Houston,124.64,peak,M-5602,Normal,On-Time,1
6482,224.39,electricity,Residential,Miami,64.25,peak,M-1031,Tampered,Late,1
6483,346.73,gas,Residential,Boston,452.5,off-peak,M-8025,Normal,Late,0
6484,417.3,electricity,Residential,Chicago,209.23,off-peak,M-5003,Tampered,Late,1
6485,43.7,electricity,Commercial,Seattle,413.49,peak,M-9522,Normal,On-Time,0
6486,60.53,gas,Commercial,Boston,64.59,off-peak,M-9408,Tampered,Late,1
6487,187.57,electricity,Commercial,Dallas,151.38,peak,M-4638,Tampered,Late,1
6488,450.16,electricity,Residential,Seattle,255.8,peak,M-3879,Tampered,Late,1
6489,452.22,electricity,Commercial,New York,301.41,peak,M-8486,Normal,On-Time,0
6490,411.98,electricity,Commercial,Miami,323.65,peak,M-8834,Normal,Late,0
6491,284.05,gas,Commercial,Seattle,248.1,peak,M-8298,Normal,On-Time,0
6492,241.94,gas,Residential,Dallas,327.74,peak,M-4999,Tampered,On-Time,1
6493,238.24,electricity,Commercial,Miami,347.36,peak,M-3053,Tampered,Late,1
6494,106.77,gas,Residential,Seattle,287.66,off-peak,M-2960,Tampered,On-Time,1
6495,277.86,electricity,Commercial,Miami,141.53,off-peak,M-5132,Normal,On-Time,0
6496,57,gas,Residential,Los Angeles,357.65,off-peak,M-5151,Tampered,On-Time,1
6497,238.05,electricity,Commercial,Boston,338.22,off-peak,M-1253,Tampered,On-Time,1
6498,184.6,gas,Commercial,Houston,122.97,peak,M-7844,Tampered,On-Time,1
6499,410.9,gas,Commercial,Dallas,418.78,peak,M-8248,Tampered,On-Time,1
6500,11.46,gas,Residential,Dallas,262.03,off-peak,M-7765,Normal,Late,0
6501,282.46,electricity,Commercial,Miami,120.85,peak,M-8206,Tampered,Late,1
6502,119.51,electricity,Residential,New York,357.08,peak,M-1736,Tampered,On-Time,1
6503,135.7,gas,Residential,Boston,327.23,peak,M-2055,Normal,Late,0
6504,301.21,gas,Residential,Los Angeles,298.1,off-peak,M-7838,Normal,Late,0
6505,313.55,gas,Residential,Seattle,278.64,off-peak,M-9612,Normal,Late,0
6506,484.42,electricity,Commercial,Dallas,273.72,off-peak,M-6329,Normal,On-Time,0
6507,17.8,electricity,Commercial,Los Angeles,396.99,peak,M-9543,Tampered,On-Time,1
6508,132.44,electricity,Commercial,Seattle,421.51,off-peak,M-8661,Tampered,On-Time,1
6509,299.27,gas,Residential,Dallas,250.75,peak,M-7103,Normal,Late,0
6510,97.72,electricity,Commercial,Boston,229.07,off-peak,M-2763,Tampered,On-Time,1
6511,160.18,electricity,Commercial,Dallas,222.01,peak,M-1431,Tampered,Late,1
6512,267.4,electricity,Commercial,Dallas,322.37,off-peak,M-1976,Normal,On-Time,0
6513,102.62,electricity,Residential,Miami,37.75,off-peak,M-1171,Normal,On-Time,1
6514,55.22,gas,Residential,New York,391.35,peak,M-4277,Tampered,Late,1
6515,154.39,gas,Commercial,Houston,418.9,peak,M-8781,Tampered,On-Time,1
6516,201.4,electricity,Commercial,Miami,183.58,peak,M-8812,Tampered,On-Time,1
6517,413.6,electricity,Residential,Boston,333.13,peak,M-2056,Tampered,On-Time,1
6518,193.98,electricity,Commercial,New York,423.19,peak,M-9960,Tampered,Late,1
6519,418.47,gas,Commercial,Boston,188.15,off-peak,M-3303,Normal,Late,1
6520,248.6,gas,Residential,Los Angeles,391.31,off-peak,M-8518,Normal,On-Time,0
6521,278.64,gas,Commercial,Chicago,442.86,off-peak,M-9360,Normal,Late,0
6522,189.75,gas,Residential,New York,290.64,off-peak,M-7267,Normal,On-Time,0
6523,327.94,electricity,Commercial,Miami,73.33,off-peak,M-3493,Normal,Late,1
6524,209.02,electricity,Residential,Chicago,339.45,off-peak,M-7325,Normal,Late,0
6525,311.19,electricity,Commercial,Dallas,248.9,off-peak,M-2209,Tampered,Late,1
6526,236.48,gas,Residential,Seattle,10.2,peak,M-1126,Tampered,On-Time,1
6527,370.64,electricity,Commercial,Chicago,329.44,peak,M-8960,Normal,Late,0
6528,217.67,gas,Residential,Miami,248.86,peak,M-3518,Tampered,Late,1
6529,21.57,gas,Residential,New York,453.24,off-peak,M-4046,Tampered,On-Time,1
6530,167.42,electricity,Residential,Miami,50.29,peak,M-2496,Normal,Late,1
6531,196.87,gas,Residential,Miami,304.64,peak,M-8895,Normal,Late,0
6532,373.27,electricity,Residential,Houston,489.02,peak,M-8533,Tampered,On-Time,1
6533,172.65,electricity,Residential,Seattle,263.71,off-peak,M-4202,Normal,On-Time,0
6534,333.32,electricity,Commercial,Miami,491.78,off-peak,M-9049,Normal,Late,0
6535,310.75,gas,Residential,New York,139.32,off-peak,M-1800,Tampered,On-Time,1
6536,315.41,electricity,Residential,Boston,368.02,peak,M-2614,Normal,On-Time,0
6537,244.83,electricity,Residential,Seattle,288.96,off-peak,M-8318,Tampered,On-Time,1
6538,237.45,electricity,Residential,Chicago,274.16,off-peak,M-4924,Tampered,Late,1
6539,125.43,gas,Commercial,Seattle,126.77,peak,M-2681,Tampered,On-Time,1
6540,113.19,electricity,Commercial,Chicago,154.78,peak,M-4973,Tampered,On-Time,1
6541,482.76,electricity,Residential,Houston,430.84,peak,M-9014,Normal,On-Time,0
6542,277.85,gas,Residential,Seattle,495.57,off-peak,M-4575,Normal,On-Time,0
6543,449.97,electricity,Commercial,Seattle,145.6,off-peak,M-3719,Tampered,Late,1
6544,418.74,gas,Residential,Los Angeles,98.58,peak,M-1279,Normal,Late,1
6545,193.64,electricity,Residential,Miami,19.96,peak,M-9565,Tampered,Late,1
6546,80.18,electricity,Commercial,Houston,333.48,off-peak,M-7931,Normal,Late,0
6547,295.39,electricity,Commercial,New York,392.56,peak,M-8589,Normal,Late,0
6548,261.32,electricity,Residential,Dallas,238.43,peak,M-5665,Tampered,Late,1
6549,344.97,gas,Residential,Dallas,369.07,peak,M-9863,Normal,Late,0
6550,404.68,electricity,Residential,Miami,223.35,off-peak,M-5239,Tampered,On-Time,1
6551,438.47,gas,Residential,Dallas,245.83,peak,M-2915,Normal,On-Time,0
6552,251.28,electricity,Residential,Dallas,260.18,peak,M-3685,Normal,On-Time,0
6553,317.88,gas,Residential,New York,48.17,peak,M-3254,Normal,On-Time,1
6554,162.23,electricity,Residential,New York,433.66,peak,M-2907,Normal,On-Time,0
6555,446.3,gas,Residential,Seattle,17.85,peak,M-2318,Tampered,Late,1
6556,112.57,gas,Residential,Houston,280.29,off-peak,M-9767,Normal,On-Time,0
6557,463.64,electricity,Commercial,Dallas,181.14,peak,M-3416,Tampered,On-Time,1
6558,404.24,electricity,Residential,Dallas,211.85,peak,M-2070,Normal,On-Time,0
6559,9.16,gas,Commercial,Chicago,40.27,off-peak,M-4222,Normal,On-Time,0
6560,15.87,gas,Commercial,New York,116.63,peak,M-4303,Normal,Late,0
6561,210.49,electricity,Residential,Houston,378.74,peak,M-5221,Tampered,On-Time,1
6562,176.73,gas,Residential,Dallas,86.45,off-peak,M-1717,Normal,Late,1
6563,349.51,electricity,Commercial,Dallas,194.05,off-peak,M-1690,Normal,Late,0
6564,237.32,gas,Residential,Seattle,326.41,off-peak,M-7267,Tampered,Late,1
6565,360.96,gas,Residential,Boston,111.53,peak,M-9963,Tampered,On-Time,1
6566,286.51,electricity,Residential,Chicago,382.32,peak,M-7291,Normal,On-Time,0
6567,383.52,electricity,Commercial,Seattle,5.88,off-peak,M-7660,Normal,On-Time,1
6568,230.55,gas,Residential,Los Angeles,425.73,peak,M-2132,Normal,On-Time,0
6569,396.83,electricity,Residential,Seattle,447.13,peak,M-7788,Tampered,On-Time,1
6570,277.44,gas,Residential,Dallas,275.73,peak,M-5055,Normal,On-Time,0
6571,170.78,electricity,Commercial,Chicago,1.36,off-peak,M-9829,Normal,Late,1
6572,409.53,gas,Commercial,Boston,99.94,peak,M-9440,Tampered,On-Time,1
6573,363.46,electricity,Residential,Miami,421.88,off-peak,M-7837,Normal,Late,0
6574,155.72,gas,Commercial,Seattle,27.96,off-peak,M-5675,Tampered,On-Time,1
6575,148.34,electricity,Residential,Miami,54.73,off-peak,M-8388,Tampered,On-Time,1
6576,417.16,electricity,Commercial,Houston,86.69,off-peak,M-6308,Normal,Late,1
6577,49.01,electricity,Commercial,Seattle,27.3,peak,M-9546,Normal,Late,0
6578,421.21,gas,Residential,Seattle,141,off-peak,M-9642,Tampered,Late,1
6579,58.95,electricity,Residential,Miami,274.93,off-peak,M-2502,Tampered,Late,1
6580,0.88,electricity,Residential,Boston,264.08,peak,M-4271,Tampered,On-Time,1
6581,57.97,gas,Residential,Seattle,310.52,peak,M-1344,Normal,On-Time,0
6582,115.77,electricity,Residential,Boston,268.1,off-peak,M-2266,Tampered,Late,1
6583,493.22,electricity,Commercial,Houston,422.99,off-peak,M-6886,Tampered,Late,1
6584,311.99,electricity,Commercial,Miami,31.25,off-peak,M-1501,Normal,Late,1
6585,499.4,electricity,Residential,New York,296.07,peak,M-3175,Tampered,Late,1
6586,375.6,electricity,Commercial,New York,23.27,off-peak,M-4198,Tampered,On-Time,1
6587,179.17,gas,Commercial,New York,48.56,off-peak,M-1307,Normal,Late,1
6588,78.84,gas,Residential,Boston,378.47,peak,M-3680,Tampered,Late,1
6589,82.06,electricity,Residential,Seattle,341.32,peak,M-3395,Normal,Late,0
6590,469.28,gas,Commercial,Houston,67.15,peak,M-6426,Normal,On-Time,1
6591,119.77,gas,Residential,New York,351.57,off-peak,M-4364,Normal,On-Time,0
6592,280.79,gas,Commercial,Chicago,461.04,peak,M-4563,Tampered,On-Time,1
6593,179.31,electricity,Residential,New York,264.45,peak,M-6598,Normal,On-Time,0
6594,297.19,gas,Residential,Miami,59.48,off-peak,M-7919,Normal,On-Time,1
6595,26.73,gas,Commercial,Chicago,143.08,off-peak,M-8408,Normal,Late,0
6596,481.7,gas,Commercial,Houston,259.37,peak,M-8403,Tampered,Late,1
6597,489.83,gas,Commercial,Los Angeles,329.23,peak,M-2604,Tampered,On-Time,1
6598,166.62,electricity,Commercial,Houston,125.43,off-peak,M-9657,Normal,Late,0
6599,97.43,electricity,Residential,Seattle,128.2,peak,M-8758,Tampered,Late,1
6600,239.71,electricity,Residential,Los Angeles,201.42,peak,M-2822,Normal,Late,0
6601,155.13,gas,Commercial,New York,270.04,peak,M-6318,Tampered,On-Time,1
6602,300.09,electricity,Residential,Chicago,216.86,peak,M-4635,Normal,On-Time,0
6603,358.98,electricity,Residential,Dallas,226.46,off-peak,M-6380,Tampered,On-Time,1
6604,201.43,gas,Commercial,Seattle,264.9,off-peak,M-3861,Tampered,Late,1
6605,287.17,gas,Residential,Los Angeles,409.79,off-peak,M-4986,Tampered,On-Time,1
6606,172.39,gas,Residential,Los Angeles,94.72,peak,M-4100,Normal,On-Time,0
6607,196.24,electricity,Commercial,Houston,248.67,peak,M-3246,Normal,On-Time,0
6608,392.27,electricity,Residential,Houston,73.76,off-peak,M-4896,Normal,On-Time,1
6609,317.83,gas,Commercial,Miami,134.16,peak,M-1586,Normal,Late,1
6610,332.99,gas,Residential,Chicago,240.81,off-peak,M-4667,Normal,On-Time,0
6611,314.96,electricity,Residential,Chicago,469.03,peak,M-7202,Normal,Late,0
6612,350.81,gas,Commercial,Boston,249.42,off-peak,M-2603,Tampered,Late,1
6613,283.38,electricity,Residential,Dallas,277.49,peak,M-2712,Tampered,On-Time,1
6614,88.82,gas,Commercial,Seattle,60.14,peak,M-8226,Normal,Late,0
6615,171.82,gas,Commercial,Miami,19.8,peak,M-4143,Tampered,Late,1
6616,280.64,gas,Residential,Dallas,490.55,peak,M-5807,Tampered,Late,1
6617,91.75,gas,Commercial,Los Angeles,142.46,off-peak,M-9766,Tampered,Late,1
6618,102.75,gas,Commercial,Chicago,159.8,peak,M-1854,Tampered,Late,1
6619,366.43,electricity,Residential,Miami,88.03,off-peak,M-1889,Tampered,On-Time,1
6620,344.21,electricity,Commercial,Houston,285.42,peak,M-7678,Tampered,On-Time,1
6621,66.79,electricity,Residential,Chicago,192.97,off-peak,M-2651,Normal,On-Time,0
6622,345.11,electricity,Residential,Chicago,480.64,peak,M-6810,Tampered,On-Time,1
6623,214.83,gas,Residential,New York,106.24,peak,M-9414,Normal,Late,1
6624,485.37,electricity,Commercial,Houston,112.58,peak,M-9189,Normal,On-Time,1
6625,215.65,gas,Commercial,Los Angeles,84.62,peak,M-6175,Normal,Late,1
6626,147.13,electricity,Residential,Boston,360.76,peak,M-3847,Tampered,On-Time,1
6627,476.1,gas,Residential,Chicago,363.86,peak,M-8664,Normal,On-Time,0
6628,202.56,gas,Residential,Houston,52.95,off-peak,M-8759,Tampered,On-Time,1
6629,256.66,electricity,Commercial,Dallas,54.16,peak,M-3717,Normal,On-Time,1
6630,351.8,gas,Residential,Boston,147,off-peak,M-2112,Tampered,On-Time,1
6631,81.03,gas,Residential,Miami,277.62,off-peak,M-6518,Normal,On-Time,0
6632,297.2,gas,Residential,Dallas,163.27,off-peak,M-9572,Normal,Late,0
6633,404.36,gas,Residential,Los Angeles,120.28,peak,M-2441,Tampered,On-Time,1
6634,298.67,electricity,Commercial,Boston,58.38,peak,M-7374,Normal,On-Time,1
6635,234.03,gas,Residential,Seattle,293.3,off-peak,M-8442,Tampered,On-Time,1
6636,316.42,electricity,Commercial,Boston,303.64,peak,M-3188,Tampered,On-Time,1
6637,293.35,gas,Commercial,Dallas,109.03,off-peak,M-2982,Normal,Late,1
6638,71.6,gas,Commercial,Miami,125.04,peak,M-2611,Tampered,Late,1
6639,311.44,gas,Commercial,Houston,184.86,peak,M-6529,Tampered,On-Time,1
6640,392.09,electricity,Commercial,Seattle,231.21,peak,M-8201,Tampered,Late,1
6641,384.16,electricity,Commercial,Los Angeles,165.97,off-peak,M-2032,Normal,On-Time,1
6642,129.07,electricity,Residential,Miami,345.15,off-peak,M-5193,Normal,On-Time,0
6643,349.43,gas,Residential,Chicago,256.4,off-peak,M-3464,Normal,On-Time,0
6644,235.82,electricity,Commercial,Miami,184.51,off-peak,M-1918,Normal,Late,0
6645,58.42,electricity,Commercial,Miami,369.57,off-peak,M-5310,Normal,Late,0
6646,406.66,gas,Commercial,Seattle,403.89,off-peak,M-9455,Tampered,Late,1
6647,181.73,electricity,Commercial,Miami,388.35,peak,M-5472,Normal,On-Time,0
6648,231.67,gas,Commercial,Miami,454.53,peak,M-1411,Normal,Late,0
6649,369.74,electricity,Commercial,Houston,81.88,off-peak,M-2945,Tampered,On-Time,1
6650,458.78,gas,Commercial,Los Angeles,65.82,off-peak,M-5500,Normal,Late,1
6651,474.99,electricity,Commercial,Los Angeles,220.85,peak,M-6672,Tampered,Late,1
6652,190.47,electricity,Residential,New York,293.51,off-peak,M-8974,Normal,On-Time,0
6653,75.97,electricity,Commercial,New York,357.47,off-peak,M-6265,Tampered,On-Time,1
6654,313.77,gas,Residential,Boston,58.51,off-peak,M-2675,Tampered,Late,1
6655,27.64,gas,Residential,Houston,472.67,peak,M-1774,Normal,On-Time,0
6656,13.41,electricity,Residential,Miami,29.87,off-peak,M-7889,Tampered,On-Time,1
6657,31.93,electricity,Commercial,New York,312.56,peak,M-2930,Tampered,Late,1
6658,191.65,electricity,Commercial,Houston,9.24,peak,M-7010,Tampered,Late,1
